# time_ps cluster_size count
3107000.000000 3 1
3107000.000000 4 1
3107000.000000 9 1
3108000.000000 1 6
3108000.000000 2 1
3108000.000000 3 1
3108000.000000 14 1
3109000.000000 1 3
3109000.000000 2 3
3109000.000000 16 1
3110000.000000 1 7
3110000.000000 2 1
3110000.000000 4 1
3110000.000000 5 1
3110000.000000 7 1
3111000.000000 1 3
3111000.000000 2 1
3111000.000000 3 1
3111000.000000 17 1
3112000.000000 1 5
3112000.000000 2 4
3112000.000000 3 1
3112000.000000 9 1
3113000.000000 1 5
3113000.000000 2 2
3113000.000000 4 1
3113000.000000 12 1
3114000.000000 1 2
3114000.000000 3 1
3114000.000000 4 1
3114000.000000 8 2
3115000.000000 1 2
3115000.000000 2 1
3115000.000000 4 1
3115000.000000 8 1
3115000.000000 9 1
3116000.000000 1 6
3116000.000000 2 2
3116000.000000 15 1
3117000.000000 1 6
3117000.000000 2 1
3117000.000000 17 1
3118000.000000 1 3
3118000.000000 2 3
3118000.000000 16 1
3119000.000000 1 11
3119000.000000 2 1
3119000.000000 12 1
3120000.000000 1 4
3120000.000000 5 1
3120000.000000 16 1
3121000.000000 1 8
3121000.000000 4 1
3121000.000000 5 1
3121000.000000 8 1
3122000.000000 1 6
3122000.000000 2 1
3122000.000000 5 1
3122000.000000 12 1
3123000.000000 1 5
3123000.000000 2 2
3123000.000000 4 1
3123000.000000 5 1
3123000.000000 7 1
3124000.000000 1 3
3124000.000000 2 3
3124000.000000 3 1
3124000.000000 6 1
3124000.000000 7 1
3125000.000000 1 7
3125000.000000 2 1
3125000.000000 3 1
3125000.000000 13 1
3126000.000000 1 10
3126000.000000 2 1
3126000.000000 4 2
3126000.000000 5 1
3127000.000000 1 11
3127000.000000 2 1
3127000.000000 5 1
3127000.000000 7 1
3128000.000000 1 7
3128000.000000 2 1
3128000.000000 16 1
3129000.000000 1 6
3129000.000000 5 1
3129000.000000 14 1
3130000.000000 1 6
3130000.000000 4 1
3130000.000000 15 1
3131000.000000 1 6
3131000.000000 2 1
3131000.000000 4 1
3131000.000000 13 1
3132000.000000 1 9
3132000.000000 2 1
3132000.000000 3 1
3132000.000000 5 1
3132000.000000 6 1
3133000.000000 1 8
3133000.000000 2 3
3133000.000000 5 1
3133000.000000 6 1
3134000.000000 1 8
3134000.000000 2 1
3134000.000000 3 1
3134000.000000 12 1
3135000.000000 1 6
3135000.000000 2 2
3135000.000000 3 1
3135000.000000 12 1
3136000.000000 1 6
3136000.000000 2 1
3136000.000000 4 1
3136000.000000 13 1
3137000.000000 1 3
3137000.000000 2 1
3137000.000000 3 2
3137000.000000 7 2
3138000.000000 1 3
3138000.000000 2 1
3138000.000000 3 1
3138000.000000 5 1
3138000.000000 12 1
3139000.000000 1 7
3139000.000000 4 1
3139000.000000 14 1
3140000.000000 1 4
3140000.000000 3 1
3140000.000000 5 1
3140000.000000 13 1
3141000.000000 1 4
3141000.000000 2 2
3141000.000000 5 1
3141000.000000 12 1
3142000.000000 1 7
3142000.000000 2 1
3142000.000000 5 1
3142000.000000 11 1
3143000.000000 1 6
3143000.000000 2 2
3143000.000000 4 1
3143000.000000 5 1
3143000.000000 6 1
3144000.000000 1 4
3144000.000000 2 1
3144000.000000 3 1
3144000.000000 5 1
3144000.000000 11 1
3145000.000000 1 3
3145000.000000 2 2
3145000.000000 5 1
3145000.000000 13 1
3146000.000000 1 6
3146000.000000 2 3
3146000.000000 4 1
3146000.000000 9 1
3147000.000000 1 6
3147000.000000 2 1
3147000.000000 3 2
3147000.000000 5 1
3147000.000000 6 1
3148000.000000 1 5
3148000.000000 2 2
3148000.000000 3 1
3148000.000000 4 2
3148000.000000 5 1
3149000.000000 1 6
3149000.000000 2 1
3149000.000000 3 1
3149000.000000 14 1
3150000.000000 1 6
3150000.000000 2 3
3150000.000000 3 2
3150000.000000 7 1
3151000.000000 1 5
3151000.000000 2 1
3151000.000000 4 2
3151000.000000 5 2
3152000.000000 1 8
3152000.000000 2 3
3152000.000000 3 2
3152000.000000 5 1
3153000.000000 1 5
3153000.000000 4 1
3153000.000000 16 1
3154000.000000 1 8
3154000.000000 3 1
3154000.000000 5 1
3154000.000000 9 1
3155000.000000 1 7
3155000.000000 2 4
3155000.000000 4 1
3155000.000000 6 1
3156000.000000 1 9
3156000.000000 4 1
3156000.000000 12 1
3157000.000000 1 12
3157000.000000 3 1
3157000.000000 4 1
3157000.000000 6 1
3158000.000000 1 10
3158000.000000 2 3
3158000.000000 4 1
3158000.000000 5 1
3159000.000000 1 7
3159000.000000 5 1
3159000.000000 6 1
3159000.000000 7 1
3160000.000000 1 7
3160000.000000 2 2
3160000.000000 4 1
3160000.000000 10 1
3161000.000000 1 6
3161000.000000 2 1
3161000.000000 8 1
3161000.000000 9 1
3162000.000000 1 7
3162000.000000 2 1
3162000.000000 3 1
3162000.000000 5 1
3162000.000000 8 1
3163000.000000 1 10
3163000.000000 3 1
3163000.000000 5 1
3163000.000000 7 1
3164000.000000 1 9
3164000.000000 2 2
3164000.000000 3 1
3164000.000000 4 1
3164000.000000 5 1
3165000.000000 1 10
3165000.000000 4 1
3165000.000000 11 1
3166000.000000 1 10
3166000.000000 2 2
3166000.000000 3 1
3166000.000000 8 1
3167000.000000 1 9
3167000.000000 2 1
3167000.000000 14 1
3168000.000000 1 7
3168000.000000 3 2
3168000.000000 12 1
3169000.000000 1 6
3169000.000000 2 4
3169000.000000 4 1
3169000.000000 7 1
3170000.000000 1 5
3170000.000000 2 2
3170000.000000 5 1
3170000.000000 11 1
3171000.000000 1 9
3171000.000000 2 1
3171000.000000 3 1
3171000.000000 11 1
3172000.000000 1 10
3172000.000000 2 1
3172000.000000 3 1
3172000.000000 10 1
3173000.000000 1 10
3173000.000000 2 3
3173000.000000 4 1
3173000.000000 5 1
3174000.000000 1 11
3174000.000000 2 2
3174000.000000 3 2
3174000.000000 4 1
3175000.000000 1 12
3175000.000000 2 2
3175000.000000 4 1
3175000.000000 5 1
3176000.000000 1 8
3176000.000000 2 1
3176000.000000 3 1
3176000.000000 12 1
3177000.000000 1 14
3177000.000000 2 2
3177000.000000 7 1
3178000.000000 1 11
3178000.000000 2 2
3178000.000000 10 1
3179000.000000 1 7
3179000.000000 2 1
3179000.000000 3 1
3179000.000000 13 1
3180000.000000 1 8
3180000.000000 2 1
3180000.000000 3 1
3180000.000000 12 1
3181000.000000 1 8
3181000.000000 4 1
3181000.000000 13 1
3182000.000000 1 7
3182000.000000 2 1
3182000.000000 3 2
3182000.000000 4 1
3182000.000000 6 1
3183000.000000 1 11
3183000.000000 2 1
3183000.000000 12 1
3184000.000000 1 7
3184000.000000 4 1
3184000.000000 14 1
3185000.000000 1 6
3185000.000000 2 1
3185000.000000 3 1
3185000.000000 14 1
3186000.000000 1 9
3186000.000000 2 1
3186000.000000 4 1
3186000.000000 10 1
3187000.000000 1 6
3187000.000000 2 1
3187000.000000 3 2
3187000.000000 11 1
3188000.000000 1 8
3188000.000000 4 1
3188000.000000 13 1
3189000.000000 1 7
3189000.000000 3 1
3189000.000000 4 1
3189000.000000 11 1
3190000.000000 1 7
3190000.000000 2 1
3190000.000000 4 1
3190000.000000 12 1
3191000.000000 1 6
3191000.000000 4 1
3191000.000000 5 1
3191000.000000 10 1
3192000.000000 1 5
3192000.000000 4 1
3192000.000000 5 1
3192000.000000 11 1
3193000.000000 1 4
3193000.000000 2 2
3193000.000000 6 1
3193000.000000 11 1
3194000.000000 1 6
3194000.000000 2 1
3194000.000000 3 2
3194000.000000 11 1
3195000.000000 1 5
3195000.000000 4 1
3195000.000000 5 1
3195000.000000 11 1
3196000.000000 1 5
3196000.000000 3 1
3196000.000000 5 1
3196000.000000 12 1
3197000.000000 1 5
3197000.000000 4 1
3197000.000000 16 1
3198000.000000 1 3
3198000.000000 2 2
3198000.000000 5 1
3198000.000000 13 1
3199000.000000 1 5
3199000.000000 2 1
3199000.000000 5 1
3199000.000000 13 1
3200000.000000 1 5
3200000.000000 2 2
3200000.000000 4 1
3200000.000000 12 1
3201000.000000 1 7
3201000.000000 2 1
3201000.000000 4 1
3201000.000000 12 1
3202000.000000 1 7
3202000.000000 3 1
3202000.000000 15 1
3203000.000000 1 3
3203000.000000 2 2
3203000.000000 3 3
3203000.000000 4 1
3203000.000000 5 1
3204000.000000 1 3
3204000.000000 2 2
3204000.000000 5 1
3204000.000000 13 1
3205000.000000 1 6
3205000.000000 2 2
3205000.000000 3 1
3205000.000000 12 1
3206000.000000 1 5
3206000.000000 2 1
3206000.000000 3 1
3206000.000000 4 1
3206000.000000 5 1
3206000.000000 6 1
3207000.000000 1 4
3207000.000000 2 1
3207000.000000 5 1
3207000.000000 14 1
3208000.000000 1 5
3208000.000000 2 2
3208000.000000 3 1
3208000.000000 4 1
3208000.000000 9 1
3209000.000000 1 4
3209000.000000 2 2
3209000.000000 3 1
3209000.000000 14 1
3210000.000000 1 9
3210000.000000 4 1
3210000.000000 12 1
3211000.000000 1 6
3211000.000000 3 1
3211000.000000 4 1
3211000.000000 12 1
3212000.000000 1 9
3212000.000000 3 1
3212000.000000 4 1
3212000.000000 9 1
3213000.000000 1 5
3213000.000000 2 2
3213000.000000 3 1
3213000.000000 4 2
3213000.000000 5 1
3214000.000000 1 7
3214000.000000 2 2
3214000.000000 3 2
3214000.000000 8 1
3215000.000000 1 5
3215000.000000 2 2
3215000.000000 3 1
3215000.000000 5 1
3215000.000000 8 1
3216000.000000 1 4
3216000.000000 3 3
3216000.000000 12 1
3217000.000000 1 6
3217000.000000 2 1
3217000.000000 8 1
3217000.000000 9 1
3218000.000000 1 5
3218000.000000 2 2
3218000.000000 3 1
3218000.000000 13 1
3219000.000000 1 8
3219000.000000 2 3
3219000.000000 5 1
3219000.000000 6 1
3220000.000000 1 6
3220000.000000 2 4
3220000.000000 3 1
3220000.000000 4 2
3221000.000000 1 10
3221000.000000 2 3
3221000.000000 3 1
3221000.000000 6 1
3222000.000000 1 5
3222000.000000 2 2
3222000.000000 3 1
3222000.000000 6 1
3222000.000000 7 1
3223000.000000 1 6
3223000.000000 2 3
3223000.000000 3 1
3223000.000000 4 1
3223000.000000 6 1
3224000.000000 1 9
3224000.000000 2 1
3224000.000000 6 1
3224000.000000 8 1
3225000.000000 1 6
3225000.000000 2 1
3225000.000000 3 2
3225000.000000 11 1
3226000.000000 1 9
3226000.000000 2 4
3226000.000000 8 1
3227000.000000 1 11
3227000.000000 2 1
3227000.000000 12 1
3228000.000000 1 8
3228000.000000 4 2
3228000.000000 9 1
3229000.000000 1 10
3229000.000000 3 2
3229000.000000 9 1
3230000.000000 1 9
3230000.000000 2 1
3230000.000000 4 2
3230000.000000 6 1
3231000.000000 1 9
3231000.000000 3 1
3231000.000000 6 1
3231000.000000 7 1
3232000.000000 1 7
3232000.000000 2 1
3232000.000000 16 1
3233000.000000 1 9
3233000.000000 2 2
3233000.000000 3 1
3233000.000000 9 1
3234000.000000 1 7
3234000.000000 2 2
3234000.000000 6 1
3234000.000000 8 1
3235000.000000 1 10
3235000.000000 2 1
3235000.000000 13 1
3236000.000000 1 5
3236000.000000 2 1
3236000.000000 3 2
3236000.000000 12 1
3237000.000000 1 9
3237000.000000 3 1
3237000.000000 13 1
3238000.000000 1 10
3238000.000000 2 2
3238000.000000 11 1
3239000.000000 1 12
3239000.000000 2 3
3239000.000000 3 1
3239000.000000 4 1
3240000.000000 1 10
3240000.000000 2 1
3240000.000000 5 1
3240000.000000 8 1
3241000.000000 1 10
3241000.000000 2 4
3241000.000000 3 1
3241000.000000 4 1
3242000.000000 1 8
3242000.000000 2 1
3242000.000000 15 1
3243000.000000 1 9
3243000.000000 2 2
3243000.000000 3 1
3243000.000000 4 1
3243000.000000 5 1
3244000.000000 1 11
3244000.000000 2 1
3244000.000000 3 1
3244000.000000 9 1
3245000.000000 1 11
3245000.000000 2 1
3245000.000000 3 1
3245000.000000 9 1
3246000.000000 1 11
3246000.000000 2 2
3246000.000000 4 1
3246000.000000 6 1
3247000.000000 1 10
3247000.000000 2 1
3247000.000000 5 1
3247000.000000 8 1
3248000.000000 1 7
3248000.000000 3 1
3248000.000000 15 1
3249000.000000 1 6
3249000.000000 2 1
3249000.000000 3 1
3249000.000000 14 1
3250000.000000 1 4
3250000.000000 2 2
3250000.000000 4 1
3250000.000000 6 1
3250000.000000 7 1
3251000.000000 1 6
3251000.000000 2 2
3251000.000000 4 1
3251000.000000 11 1
3252000.000000 1 7
3252000.000000 2 1
3252000.000000 7 1
3252000.000000 9 1
3253000.000000 1 8
3253000.000000 3 1
3253000.000000 5 1
3253000.000000 9 1
3254000.000000 1 8
3254000.000000 2 2
3254000.000000 4 1
3254000.000000 9 1
3255000.000000 1 6
3255000.000000 2 2
3255000.000000 15 1
3256000.000000 1 8
3256000.000000 7 1
3256000.000000 10 1
3257000.000000 1 11
3257000.000000 14 1
3258000.000000 1 6
3258000.000000 2 1
3258000.000000 17 1
3259000.000000 1 4
3259000.000000 2 2
3259000.000000 17 1
3260000.000000 1 5
3260000.000000 2 2
3260000.000000 16 1
3261000.000000 1 6
3261000.000000 2 1
3261000.000000 17 1
3262000.000000 1 11
3262000.000000 2 2
3262000.000000 4 1
3262000.000000 6 1
3263000.000000 1 5
3263000.000000 2 2
3263000.000000 16 1
3264000.000000 1 7
3264000.000000 2 1
3264000.000000 3 1
3264000.000000 4 1
3264000.000000 9 1
3265000.000000 1 5
3265000.000000 20 1
3266000.000000 1 5
3266000.000000 2 2
3266000.000000 4 1
3266000.000000 12 1
3267000.000000 1 4
3267000.000000 3 1
3267000.000000 18 1
3268000.000000 1 3
3268000.000000 2 2
3268000.000000 4 1
3268000.000000 14 1
3269000.000000 1 6
3269000.000000 2 1
3269000.000000 3 1
3269000.000000 14 1
3270000.000000 1 6
3270000.000000 2 1
3270000.000000 3 1
3270000.000000 14 1
3271000.000000 1 2
3271000.000000 2 2
3271000.000000 3 1
3271000.000000 16 1
3272000.000000 1 2
3272000.000000 2 2
3272000.000000 19 1
3273000.000000 1 2
3273000.000000 2 1
3273000.000000 4 1
3273000.000000 6 1
3273000.000000 11 1
3274000.000000 1 5
3274000.000000 2 3
3274000.000000 3 1
3274000.000000 11 1
3275000.000000 1 5
3275000.000000 2 1
3275000.000000 3 1
3275000.000000 4 1
3275000.000000 11 1
3276000.000000 1 2
3276000.000000 4 1
3276000.000000 19 1
3277000.000000 1 3
3277000.000000 2 2
3277000.000000 18 1
3278000.000000 1 6
3278000.000000 2 1
3278000.000000 4 1
3278000.000000 13 1
3279000.000000 1 5
3279000.000000 3 1
3279000.000000 4 2
3279000.000000 9 1
3280000.000000 1 3
3280000.000000 2 3
3280000.000000 3 2
3280000.000000 10 1
3281000.000000 1 3
3281000.000000 2 3
3281000.000000 16 1
3282000.000000 1 5
3282000.000000 3 1
3282000.000000 8 1
3282000.000000 9 1
3283000.000000 1 4
3283000.000000 2 2
3283000.000000 17 1
3284000.000000 1 4
3284000.000000 3 1
3284000.000000 18 1
3285000.000000 1 2
3285000.000000 3 1
3285000.000000 20 1
3286000.000000 1 6
3286000.000000 2 1
3286000.000000 4 1
3286000.000000 13 1
3287000.000000 1 4
3287000.000000 4 1
3287000.000000 17 1
3288000.000000 1 5
3288000.000000 2 1
3288000.000000 18 1
3289000.000000 1 3
3289000.000000 2 1
3289000.000000 4 1
3289000.000000 16 1
3290000.000000 1 4
3290000.000000 2 1
3290000.000000 4 1
3290000.000000 15 1
3291000.000000 1 5
3291000.000000 3 1
3291000.000000 17 1
3292000.000000 1 3
3292000.000000 4 1
3292000.000000 9 2
3293000.000000 1 8
3293000.000000 5 1
3293000.000000 12 1
3294000.000000 1 6
3294000.000000 2 2
3294000.000000 4 1
3294000.000000 5 1
3294000.000000 6 1
3295000.000000 1 6
3295000.000000 2 2
3295000.000000 4 1
3295000.000000 11 1
3296000.000000 1 8
3296000.000000 4 1
3296000.000000 5 1
3296000.000000 8 1
3297000.000000 1 2
3297000.000000 2 1
3297000.000000 3 1
3297000.000000 18 1
3298000.000000 1 3
3298000.000000 2 1
3298000.000000 3 1
3298000.000000 6 1
3298000.000000 11 1
3299000.000000 1 3
3299000.000000 2 1
3299000.000000 4 1
3299000.000000 16 1
3300000.000000 1 4
3300000.000000 2 1
3300000.000000 3 1
3300000.000000 16 1
3301000.000000 1 4
3301000.000000 2 3
3301000.000000 3 1
3301000.000000 12 1
3302000.000000 1 2
3302000.000000 3 1
3302000.000000 4 1
3302000.000000 5 2
3302000.000000 6 1
3303000.000000 1 2
3303000.000000 2 1
3303000.000000 4 1
3303000.000000 17 1
3304000.000000 1 2
3304000.000000 2 2
3304000.000000 4 1
3304000.000000 15 1
3305000.000000 1 3
3305000.000000 2 2
3305000.000000 4 1
3305000.000000 5 1
3305000.000000 9 1
3306000.000000 1 6
3306000.000000 2 1
3306000.000000 3 1
3306000.000000 5 1
3306000.000000 9 1
3307000.000000 1 2
3307000.000000 2 1
3307000.000000 4 1
3307000.000000 6 1
3307000.000000 11 1
3308000.000000 1 4
3308000.000000 2 1
3308000.000000 3 1
3308000.000000 4 1
3308000.000000 12 1
3309000.000000 1 5
3309000.000000 2 3
3309000.000000 14 1
3310000.000000 1 3
3310000.000000 3 1
3310000.000000 4 1
3310000.000000 15 1
3311000.000000 1 4
3311000.000000 3 1
3311000.000000 18 1
3312000.000000 1 5
3312000.000000 2 1
3312000.000000 8 1
3312000.000000 10 1
3313000.000000 1 3
3313000.000000 2 1
3313000.000000 20 1
3314000.000000 1 6
3314000.000000 19 1
3315000.000000 1 4
3315000.000000 21 1
3316000.000000 1 5
3316000.000000 5 1
3316000.000000 15 1
3317000.000000 1 3
3317000.000000 2 2
3317000.000000 18 1
3318000.000000 1 4
3318000.000000 3 1
3318000.000000 18 1
3319000.000000 1 9
3319000.000000 2 1
3319000.000000 14 1
3320000.000000 1 4
3320000.000000 2 1
3320000.000000 3 1
3320000.000000 16 1
3321000.000000 1 3
3321000.000000 22 1
3322000.000000 1 4
3322000.000000 2 2
3322000.000000 17 1
3323000.000000 1 3
3323000.000000 2 4
3323000.000000 14 1
3324000.000000 1 10
3324000.000000 15 1
3325000.000000 1 6
3325000.000000 5 1
3325000.000000 14 1
3326000.000000 1 2
3326000.000000 3 1
3326000.000000 20 1
3327000.000000 1 5
3327000.000000 4 1
3327000.000000 16 1
3328000.000000 1 6
3328000.000000 2 1
3328000.000000 17 1
3329000.000000 1 5
3329000.000000 3 1
3329000.000000 17 1
3330000.000000 1 2
3330000.000000 2 2
3330000.000000 19 1
3331000.000000 1 5
3331000.000000 20 1
3332000.000000 1 6
3332000.000000 2 1
3332000.000000 17 1
3333000.000000 1 7
3333000.000000 2 2
3333000.000000 14 1
3334000.000000 1 6
3334000.000000 2 2
3334000.000000 3 1
3334000.000000 4 1
3334000.000000 8 1
3335000.000000 1 8
3335000.000000 2 1
3335000.000000 15 1
3336000.000000 1 5
3336000.000000 2 1
3336000.000000 18 1
3337000.000000 1 7
3337000.000000 2 1
3337000.000000 3 1
3337000.000000 4 1
3337000.000000 9 1
3338000.000000 1 3
3338000.000000 2 1
3338000.000000 20 1
3339000.000000 1 5
3339000.000000 2 3
3339000.000000 3 1
3339000.000000 11 1
3340000.000000 1 4
3340000.000000 4 1
3340000.000000 17 1
3341000.000000 1 5
3341000.000000 2 1
3341000.000000 18 1
3342000.000000 1 4
3342000.000000 4 1
3342000.000000 17 1
3343000.000000 1 6
3343000.000000 19 1
3344000.000000 1 6
3344000.000000 3 1
3344000.000000 16 1
3345000.000000 1 11
3345000.000000 3 1
3345000.000000 11 1
3346000.000000 1 6
3346000.000000 3 3
3346000.000000 10 1
3347000.000000 1 6
3347000.000000 19 1
3348000.000000 1 5
3348000.000000 2 2
3348000.000000 16 1
3349000.000000 1 9
3349000.000000 2 1
3349000.000000 14 1
3350000.000000 1 5
3350000.000000 2 1
3350000.000000 3 1
3350000.000000 6 1
3350000.000000 9 1
3351000.000000 1 7
3351000.000000 2 2
3351000.000000 14 1
3352000.000000 1 4
3352000.000000 3 1
3352000.000000 18 1
3353000.000000 1 8
3353000.000000 2 1
3353000.000000 15 1
3354000.000000 1 2
3354000.000000 2 5
3354000.000000 6 1
3354000.000000 7 1
3355000.000000 1 9
3355000.000000 2 2
3355000.000000 12 1
3356000.000000 1 7
3356000.000000 18 1
3357000.000000 1 7
3357000.000000 4 1
3357000.000000 14 1
3358000.000000 1 3
3358000.000000 2 1
3358000.000000 20 1
3359000.000000 1 8
3359000.000000 2 2
3359000.000000 13 1
3360000.000000 1 8
3360000.000000 2 2
3360000.000000 13 1
3361000.000000 1 4
3361000.000000 2 1
3361000.000000 3 2
3361000.000000 13 1
3362000.000000 1 3
3362000.000000 2 2
3362000.000000 18 1
3363000.000000 1 9
3363000.000000 16 1
3364000.000000 1 6
3364000.000000 3 1
3364000.000000 16 1
3365000.000000 1 7
3365000.000000 8 1
3365000.000000 10 1
3366000.000000 1 7
3366000.000000 2 1
3366000.000000 3 1
3366000.000000 6 1
3366000.000000 7 1
3367000.000000 1 7
3367000.000000 2 3
3367000.000000 12 1
3368000.000000 1 8
3368000.000000 17 1
3369000.000000 1 4
3369000.000000 2 2
3369000.000000 17 1
3370000.000000 1 2
3370000.000000 2 4
3370000.000000 3 1
3370000.000000 12 1
3371000.000000 1 4
3371000.000000 2 3
3371000.000000 15 1
3372000.000000 1 6
3372000.000000 2 2
3372000.000000 15 1
3373000.000000 1 5
3373000.000000 2 1
3373000.000000 18 1
3374000.000000 1 5
3374000.000000 2 2
3374000.000000 16 1
3375000.000000 1 5
3375000.000000 3 3
3375000.000000 11 1
3376000.000000 1 10
3376000.000000 3 1
3376000.000000 4 1
3376000.000000 8 1
3377000.000000 1 6
3377000.000000 2 2
3377000.000000 4 1
3377000.000000 5 1
3377000.000000 6 1
3378000.000000 1 5
3378000.000000 2 3
3378000.000000 3 1
3378000.000000 11 1
3379000.000000 1 8
3379000.000000 2 2
3379000.000000 4 1
3379000.000000 9 1
3380000.000000 1 7
3380000.000000 2 1
3380000.000000 3 1
3380000.000000 13 1
3381000.000000 1 4
3381000.000000 2 1
3381000.000000 3 1
3381000.000000 16 1
3382000.000000 1 8
3382000.000000 2 1
3382000.000000 3 1
3382000.000000 12 1
3383000.000000 1 5
3383000.000000 2 3
3383000.000000 14 1
3384000.000000 1 4
3384000.000000 2 1
3384000.000000 3 1
3384000.000000 16 1
3385000.000000 1 6
3385000.000000 2 1
3385000.000000 17 1
3386000.000000 1 8
3386000.000000 2 1
3386000.000000 15 1
3387000.000000 1 5
3387000.000000 2 1
3387000.000000 3 1
3387000.000000 5 1
3387000.000000 10 1
3388000.000000 1 9
3388000.000000 3 1
3388000.000000 13 1
3389000.000000 1 9
3389000.000000 16 1
3390000.000000 1 7
3390000.000000 18 1
3391000.000000 1 8
3391000.000000 2 1
3391000.000000 3 1
3391000.000000 12 1
3392000.000000 1 6
3392000.000000 4 1
3392000.000000 15 1
3393000.000000 1 2
3393000.000000 2 1
3393000.000000 3 2
3393000.000000 4 1
3393000.000000 11 1
3394000.000000 1 5
3394000.000000 2 2
3394000.000000 3 1
3394000.000000 13 1
3395000.000000 1 4
3395000.000000 2 2
3395000.000000 5 1
3395000.000000 12 1
3396000.000000 1 3
3396000.000000 2 1
3396000.000000 3 1
3396000.000000 17 1
3397000.000000 1 3
3397000.000000 2 1
3397000.000000 3 2
3397000.000000 14 1
3398000.000000 1 6
3398000.000000 2 1
3398000.000000 17 1
